#    L    TT             EE             BB             TE             PP             TP             EP          
  1889   0.241248E+03   0.118248E+02   0.000000E+00  -0.581860E+01   0.144173E-08   0.366669E-05  -0.200859E-06
  1890   0.240390E+03   0.118641E+02   0.000000E+00  -0.601715E+01   0.143962E-08   0.373297E-05  -0.203325E-06
  1891   0.239550E+03   0.119022E+02   0.000000E+00  -0.621801E+01   0.143752E-08   0.379750E-05  -0.205719E-06
  1892   0.238726E+03   0.119390E+02   0.000000E+00  -0.642105E+01   0.143541E-08   0.386015E-05  -0.208037E-06
  1893   0.237920E+03   0.119746E+02   0.000000E+00  -0.662619E+01   0.143331E-08   0.392079E-05  -0.210273E-06
  1894   0.237131E+03   0.120089E+02   0.000000E+00  -0.683331E+01   0.143121E-08   0.397929E-05  -0.212422E-06
  1895   0.236359E+03   0.120421E+02   0.000000E+00  -0.704229E+01   0.142912E-08   0.403552E-05  -0.214478E-06
  1896   0.235604E+03   0.120739E+02   0.000000E+00  -0.725304E+01   0.142703E-08   0.408934E-05  -0.216437E-06
  1897   0.234868E+03   0.121045E+02   0.000000E+00  -0.746546E+01   0.142494E-08   0.414064E-05  -0.218292E-06
  1898   0.234148E+03   0.121337E+02   0.000000E+00  -0.767944E+01   0.142285E-08   0.418928E-05  -0.220038E-06
  1899   0.233446E+03   0.121617E+02   0.000000E+00  -0.789487E+01   0.142077E-08   0.423512E-05  -0.221670E-06
  1900   0.232762E+03   0.121882E+02   0.000000E+00  -0.811165E+01   0.141869E-08   0.427804E-05  -0.223183E-06
  1901   0.232095E+03   0.122135E+02   0.000000E+00  -0.832968E+01   0.141662E-08   0.431793E-05  -0.224572E-06
  1902   0.231446E+03   0.122373E+02   0.000000E+00  -0.854886E+01   0.141455E-08   0.435476E-05  -0.225836E-06
  1903   0.230813E+03   0.122598E+02   0.000000E+00  -0.876906E+01   0.141248E-08   0.438854E-05  -0.226974E-06
  1904   0.230199E+03   0.122808E+02   0.000000E+00  -0.899028E+01   0.141041E-08   0.441924E-05  -0.227987E-06
  1905   0.229602E+03   0.123006E+02   0.000000E+00  -0.921229E+01   0.140835E-08   0.444688E-05  -0.228873E-06
  1906   0.229023E+03   0.123189E+02   0.000000E+00  -0.943506E+01   0.140629E-08   0.447144E-05  -0.229632E-06
  1907   0.228461E+03   0.123357E+02   0.000000E+00  -0.965855E+01   0.140424E-08   0.449292E-05  -0.230264E-06
  1908   0.227916E+03   0.123512E+02   0.000000E+00  -0.988252E+01   0.140218E-08   0.451132E-05  -0.230768E-06
  1909   0.227390E+03   0.123653E+02   0.000000E+00  -0.101070E+02   0.140014E-08   0.452663E-05  -0.231145E-06
  1910   0.226880E+03   0.123780E+02   0.000000E+00  -0.103319E+02   0.139809E-08   0.453884E-05  -0.231392E-06
  1911   0.226388E+03   0.123891E+02   0.000000E+00  -0.105570E+02   0.139605E-08   0.454796E-05  -0.231511E-06
  1912   0.225913E+03   0.123989E+02   0.000000E+00  -0.107822E+02   0.139401E-08   0.455398E-05  -0.231501E-06
  1913   0.225455E+03   0.124073E+02   0.000000E+00  -0.110076E+02   0.139197E-08   0.455690E-05  -0.231361E-06
  1914   0.225014E+03   0.124141E+02   0.000000E+00  -0.112328E+02   0.138994E-08   0.455670E-05  -0.231091E-06
  1915   0.224590E+03   0.124196E+02   0.000000E+00  -0.114581E+02   0.138791E-08   0.455339E-05  -0.230691E-06
  1916   0.224184E+03   0.124235E+02   0.000000E+00  -0.116830E+02   0.138588E-08   0.454696E-05  -0.230159E-06
  1917   0.223794E+03   0.124260E+02   0.000000E+00  -0.119077E+02   0.138386E-08   0.453741E-05  -0.229496E-06
  1918   0.223420E+03   0.124270E+02   0.000000E+00  -0.121319E+02   0.138183E-08   0.452473E-05  -0.228702E-06
  1919   0.223064E+03   0.124267E+02   0.000000E+00  -0.123556E+02   0.137982E-08   0.450892E-05  -0.227775E-06
  1920   0.222724E+03   0.124249E+02   0.000000E+00  -0.125787E+02   0.137780E-08   0.448997E-05  -0.226716E-06
  1921   0.222401E+03   0.124216E+02   0.000000E+00  -0.128011E+02   0.137579E-08   0.446789E-05  -0.225523E-06
  1922   0.222094E+03   0.124168E+02   0.000000E+00  -0.130227E+02   0.137378E-08   0.444265E-05  -0.224198E-06
  1923   0.221803E+03   0.124107E+02   0.000000E+00  -0.132433E+02   0.137178E-08   0.441427E-05  -0.222738E-06
  1924   0.221529E+03   0.124032E+02   0.000000E+00  -0.134630E+02   0.136977E-08   0.438273E-05  -0.221144E-06
  1925   0.221270E+03   0.123942E+02   0.000000E+00  -0.136816E+02   0.136778E-08   0.434804E-05  -0.219416E-06
  1926   0.221027E+03   0.123838E+02   0.000000E+00  -0.138990E+02   0.136578E-08   0.431018E-05  -0.217552E-06
  1927   0.220800E+03   0.123720E+02   0.000000E+00  -0.141151E+02   0.136379E-08   0.426915E-05  -0.215553E-06
  1928   0.220588E+03   0.123587E+02   0.000000E+00  -0.143299E+02   0.136180E-08   0.422496E-05  -0.213418E-06
  1929   0.220391E+03   0.123440E+02   0.000000E+00  -0.145432E+02   0.135981E-08   0.417758E-05  -0.211147E-06
  1930   0.220210E+03   0.123279E+02   0.000000E+00  -0.147549E+02   0.135782E-08   0.412703E-05  -0.208739E-06
  1931   0.220044E+03   0.123105E+02   0.000000E+00  -0.149649E+02   0.135584E-08   0.407329E-05  -0.206194E-06
  1932   0.219892E+03   0.122917E+02   0.000000E+00  -0.151733E+02   0.135387E-08   0.401636E-05  -0.203512E-06
  1933   0.219755E+03   0.122714E+02   0.000000E+00  -0.153798E+02   0.135189E-08   0.395624E-05  -0.200691E-06
  1934   0.219632E+03   0.122498E+02   0.000000E+00  -0.155845E+02   0.134992E-08   0.389292E-05  -0.197732E-06
  1935   0.219524E+03   0.122268E+02   0.000000E+00  -0.157871E+02   0.134795E-08   0.382640E-05  -0.194634E-06
  1936   0.219430E+03   0.122024E+02   0.000000E+00  -0.159877E+02   0.134598E-08   0.375667E-05  -0.191397E-06
  1937   0.219349E+03   0.121767E+02   0.000000E+00  -0.161861E+02   0.134402E-08   0.368373E-05  -0.188021E-06
  1938   0.219282E+03   0.121497E+02   0.000000E+00  -0.163822E+02   0.134206E-08   0.360758E-05  -0.184504E-06
  1939   0.219228E+03   0.121214E+02   0.000000E+00  -0.165760E+02   0.134011E-08   0.352820E-05  -0.180847E-06
  1940   0.219187E+03   0.120917E+02   0.000000E+00  -0.167675E+02   0.133815E-08   0.344560E-05  -0.177049E-06
  1941   0.219159E+03   0.120608E+02   0.000000E+00  -0.169564E+02   0.133620E-08   0.335977E-05  -0.173110E-06
  1942   0.219144E+03   0.120285E+02   0.000000E+00  -0.171427E+02   0.133425E-08   0.327071E-05  -0.169029E-06
  1943   0.219141E+03   0.119950E+02   0.000000E+00  -0.173265E+02   0.133231E-08   0.317841E-05  -0.164806E-06
  1944   0.219150E+03   0.119602E+02   0.000000E+00  -0.175075E+02   0.133036E-08   0.308287E-05  -0.160440E-06
  1945   0.219171E+03   0.119242E+02   0.000000E+00  -0.176857E+02   0.132843E-08   0.298408E-05  -0.155932E-06
  1946   0.219204E+03   0.118869E+02   0.000000E+00  -0.178610E+02   0.132649E-08   0.288204E-05  -0.151280E-06
  1947   0.219248E+03   0.118484E+02   0.000000E+00  -0.180333E+02   0.132456E-08   0.277674E-05  -0.146484E-06
  1948   0.219304E+03   0.118087E+02   0.000000E+00  -0.182027E+02   0.132263E-08   0.266819E-05  -0.141544E-06
  1949   0.219369E+03   0.117678E+02   0.000000E+00  -0.183689E+02   0.132070E-08   0.255637E-05  -0.136460E-06
  1950   0.219445E+03   0.117256E+02   0.000000E+00  -0.185319E+02   0.131877E-08   0.244128E-05  -0.131231E-06
  1951   0.219532E+03   0.116823E+02   0.000000E+00  -0.186917E+02   0.131685E-08   0.232296E-05  -0.125858E-06
  1952   0.219629E+03   0.116378E+02   0.000000E+00  -0.188482E+02   0.131493E-08   0.220157E-05  -0.120350E-06
  1953   0.219735E+03   0.115922E+02   0.000000E+00  -0.190013E+02   0.131302E-08   0.207731E-05  -0.114717E-06
  1954   0.219851E+03   0.115456E+02   0.000000E+00  -0.191511E+02   0.131110E-08   0.195040E-05  -0.108971E-06
  1955   0.219977E+03   0.114977E+02   0.000000E+00  -0.192973E+02   0.130919E-08   0.182104E-05  -0.103121E-06
  1956   0.220111E+03   0.114488E+02   0.000000E+00  -0.194401E+02   0.130729E-08   0.168944E-05  -0.971786E-07
  1957   0.220254E+03   0.113989E+02   0.000000E+00  -0.195794E+02   0.130538E-08   0.155579E-05  -0.911534E-07
  1958   0.220405E+03   0.113479E+02   0.000000E+00  -0.197150E+02   0.130348E-08   0.142031E-05  -0.850562E-07
  1959   0.220565E+03   0.112960E+02   0.000000E+00  -0.198471E+02   0.130158E-08   0.128321E-05  -0.788975E-07
  1960   0.220733E+03   0.112429E+02   0.000000E+00  -0.199754E+02   0.129968E-08   0.114468E-05  -0.726878E-07
  1961   0.220909E+03   0.111890E+02   0.000000E+00  -0.201000E+02   0.129779E-08   0.100494E-05  -0.664376E-07
  1962   0.221091E+03   0.111341E+02   0.000000E+00  -0.202207E+02   0.129590E-08   0.864180E-06  -0.601573E-07
  1963   0.221282E+03   0.110782E+02   0.000000E+00  -0.203377E+02   0.129401E-08   0.722620E-06  -0.538575E-07
  1964   0.221479E+03   0.110214E+02   0.000000E+00  -0.204508E+02   0.129213E-08   0.580460E-06  -0.475486E-07
  1965   0.221681E+03   0.109636E+02   0.000000E+00  -0.205600E+02   0.129025E-08   0.437907E-06  -0.412411E-07
  1966   0.221891E+03   0.109050E+02   0.000000E+00  -0.206653E+02   0.128837E-08   0.295165E-06  -0.349456E-07
  1967   0.222107E+03   0.108455E+02   0.000000E+00  -0.207666E+02   0.128649E-08   0.152440E-06  -0.286725E-07
  1968   0.222328E+03   0.107852E+02   0.000000E+00  -0.208639E+02   0.128462E-08   0.993883E-08  -0.224323E-07
  1969   0.222555E+03   0.107240E+02   0.000000E+00  -0.209571E+02   0.128275E-08  -0.132134E-06  -0.162354E-07
  1970   0.222787E+03   0.106621E+02   0.000000E+00  -0.210464E+02   0.128088E-08  -0.273572E-06  -0.100925E-07
  1971   0.223023E+03   0.105994E+02   0.000000E+00  -0.211315E+02   0.127902E-08  -0.414171E-06  -0.401389E-08
  1972   0.223265E+03   0.105360E+02   0.000000E+00  -0.212125E+02   0.127715E-08  -0.553723E-06   0.198985E-08
  1973   0.223510E+03   0.104718E+02   0.000000E+00  -0.212894E+02   0.127529E-08  -0.692025E-06   0.790825E-08
  1974   0.223759E+03   0.104069E+02   0.000000E+00  -0.213621E+02   0.127344E-08  -0.828869E-06   0.137308E-07
  1975   0.224013E+03   0.103413E+02   0.000000E+00  -0.214306E+02   0.127158E-08  -0.964051E-06   0.194471E-07
  1976   0.224269E+03   0.102751E+02   0.000000E+00  -0.214949E+02   0.126973E-08  -0.109737E-05   0.250465E-07
  1977   0.224528E+03   0.102083E+02   0.000000E+00  -0.215549E+02   0.126788E-08  -0.122860E-05   0.305186E-07
  1978   0.224789E+03   0.101407E+02   0.000000E+00  -0.216108E+02   0.126604E-08  -0.135757E-05   0.358530E-07
  1979   0.225053E+03   0.100727E+02   0.000000E+00  -0.216623E+02   0.126420E-08  -0.148404E-05   0.410391E-07
  1980   0.225320E+03   0.100040E+02   0.000000E+00  -0.217095E+02   0.126236E-08  -0.160783E-05   0.460664E-07
  1981   0.225587E+03   0.993483E+01   0.000000E+00  -0.217525E+02   0.126052E-08  -0.172871E-05   0.509244E-07
  1982   0.225857E+03   0.986514E+01   0.000000E+00  -0.217912E+02   0.125868E-08  -0.184650E-05   0.556028E-07
  1983   0.226128E+03   0.979493E+01   0.000000E+00  -0.218256E+02   0.125685E-08  -0.196098E-05   0.600908E-07
  1984   0.226399E+03   0.972434E+01   0.000000E+00  -0.218557E+02   0.125502E-08  -0.207194E-05   0.643782E-07
  1985   0.226671E+03   0.965331E+01   0.000000E+00  -0.218815E+02   0.125320E-08  -0.217919E-05   0.684544E-07
  1986   0.226944E+03   0.958182E+01   0.000000E+00  -0.219031E+02   0.125137E-08  -0.228251E-05   0.723088E-07
  1987   0.227216E+03   0.951003E+01   0.000000E+00  -0.219203E+02   0.124955E-08  -0.238170E-05   0.759311E-07
  1988   0.227489E+03   0.943787E+01   0.000000E+00  -0.219333E+02   0.124773E-08  -0.247656E-05   0.793107E-07
  1989   0.227760E+03   0.936542E+01   0.000000E+00  -0.219419E+02   0.124592E-08  -0.256687E-05   0.824372E-07
  1990   0.228031E+03   0.929260E+01   0.000000E+00  -0.219463E+02   0.124411E-08  -0.265244E-05   0.852999E-07
  1991   0.228301E+03   0.921956E+01   0.000000E+00  -0.219464E+02   0.124230E-08  -0.273305E-05   0.878886E-07
  1992   0.228569E+03   0.914622E+01   0.000000E+00  -0.219421E+02   0.124049E-08  -0.280851E-05   0.901926E-07
  1993   0.228835E+03   0.907267E+01   0.000000E+00  -0.219337E+02   0.123868E-08  -0.287860E-05   0.922015E-07
  1994   0.229099E+03   0.899899E+01   0.000000E+00  -0.219209E+02   0.123688E-08  -0.294312E-05   0.939048E-07
  1995   0.229360E+03   0.892508E+01   0.000000E+00  -0.219039E+02   0.123508E-08  -0.300187E-05   0.952920E-07
  1996   0.229620E+03   0.885097E+01   0.000000E+00  -0.218826E+02   0.123329E-08  -0.305463E-05   0.963526E-07
  1997   0.229876E+03   0.877680E+01   0.000000E+00  -0.218572E+02   0.123149E-08  -0.310121E-05   0.970762E-07
  1998   0.230128E+03   0.870256E+01   0.000000E+00  -0.218275E+02   0.122970E-08  -0.314140E-05   0.974521E-07
  1999   0.230377E+03   0.862820E+01   0.000000E+00  -0.217936E+02   0.122791E-08  -0.317498E-05   0.974701E-07
  2000   0.230621E+03   0.855377E+01   0.000000E+00  -0.217556E+02   0.122613E-08  -0.320177E-05   0.971195E-07
  2001   0.230863E+03   0.847937E+01   0.000000E+00  -0.217134E+02   0.122435E-08  -0.322162E-05   0.963943E-07
  2002   0.231099E+03   0.840498E+01   0.000000E+00  -0.216671E+02   0.122256E-08  -0.323470E-05   0.953065E-07
  2003   0.231331E+03   0.833060E+01   0.000000E+00  -0.216167E+02   0.122079E-08  -0.324124E-05   0.938725E-07
  2004   0.231558E+03   0.825625E+01   0.000000E+00  -0.215622E+02   0.121901E-08  -0.324148E-05   0.921087E-07
  2005   0.231780E+03   0.818205E+01   0.000000E+00  -0.215037E+02   0.121724E-08  -0.323567E-05   0.900313E-07
  2006   0.231996E+03   0.810786E+01   0.000000E+00  -0.214412E+02   0.121547E-08  -0.322403E-05   0.876569E-07
  2007   0.232207E+03   0.803383E+01   0.000000E+00  -0.213747E+02   0.121370E-08  -0.320681E-05   0.850019E-07
  2008   0.232412E+03   0.795995E+01   0.000000E+00  -0.213042E+02   0.121194E-08  -0.318423E-05   0.820825E-07
  2009   0.232611E+03   0.788623E+01   0.000000E+00  -0.212298E+02   0.121018E-08  -0.315655E-05   0.789153E-07
  2010   0.232804E+03   0.781274E+01   0.000000E+00  -0.211515E+02   0.120842E-08  -0.312399E-05   0.755165E-07
  2011   0.232991E+03   0.773939E+01   0.000000E+00  -0.210693E+02   0.120666E-08  -0.308680E-05   0.719027E-07
  2012   0.233170E+03   0.766627E+01   0.000000E+00  -0.209833E+02   0.120490E-08  -0.304520E-05   0.680902E-07
  2013   0.233342E+03   0.759338E+01   0.000000E+00  -0.208935E+02   0.120315E-08  -0.299944E-05   0.640953E-07
  2014   0.233508E+03   0.752077E+01   0.000000E+00  -0.207999E+02   0.120140E-08  -0.294976E-05   0.599345E-07
  2015   0.233666E+03   0.744846E+01   0.000000E+00  -0.207026E+02   0.119966E-08  -0.289639E-05   0.556242E-07
  2016   0.233816E+03   0.737652E+01   0.000000E+00  -0.206016E+02   0.119791E-08  -0.283957E-05   0.511807E-07
  2017   0.233959E+03   0.730486E+01   0.000000E+00  -0.204971E+02   0.119617E-08  -0.277953E-05   0.466205E-07
  2018   0.234094E+03   0.723357E+01   0.000000E+00  -0.203891E+02   0.119443E-08  -0.271652E-05   0.419599E-07
  2019   0.234221E+03   0.716271E+01   0.000000E+00  -0.202775E+02   0.119270E-08  -0.265077E-05   0.372153E-07
  2020   0.234340E+03   0.709221E+01   0.000000E+00  -0.201626E+02   0.119096E-08  -0.258251E-05   0.324032E-07
  2021   0.234450E+03   0.702221E+01   0.000000E+00  -0.200442E+02   0.118923E-08  -0.251199E-05   0.275398E-07
  2022   0.234553E+03   0.695260E+01   0.000000E+00  -0.199225E+02   0.118750E-08  -0.243945E-05   0.226417E-07
  2023   0.234646E+03   0.688350E+01   0.000000E+00  -0.197976E+02   0.118578E-08  -0.236511E-05   0.177252E-07
  2024   0.234731E+03   0.681490E+01   0.000000E+00  -0.196694E+02   0.118405E-08  -0.228922E-05   0.128067E-07
  2025   0.234807E+03   0.674680E+01   0.000000E+00  -0.195380E+02   0.118233E-08  -0.221202E-05   0.790252E-08
  2026   0.234873E+03   0.667923E+01   0.000000E+00  -0.194036E+02   0.118061E-08  -0.213373E-05   0.302914E-08
  2027   0.234930E+03   0.661221E+01   0.000000E+00  -0.192660E+02   0.117890E-08  -0.205460E-05  -0.179707E-08
  2028   0.234977E+03   0.654577E+01   0.000000E+00  -0.191254E+02   0.117718E-08  -0.197487E-05  -0.655973E-08
  2029   0.235015E+03   0.647990E+01   0.000000E+00  -0.189818E+02   0.117547E-08  -0.189478E-05  -0.112424E-07
  2030   0.235043E+03   0.641464E+01   0.000000E+00  -0.188354E+02   0.117377E-08  -0.181455E-05  -0.158288E-07
  2031   0.235061E+03   0.635001E+01   0.000000E+00  -0.186861E+02   0.117206E-08  -0.173443E-05  -0.203024E-07
  2032   0.235069E+03   0.628602E+01   0.000000E+00  -0.185341E+02   0.117036E-08  -0.165465E-05  -0.246470E-07
  2033   0.235067E+03   0.622270E+01   0.000000E+00  -0.183794E+02   0.116865E-08  -0.157546E-05  -0.288460E-07
  2034   0.235054E+03   0.616007E+01   0.000000E+00  -0.182221E+02   0.116696E-08  -0.149708E-05  -0.328831E-07
  2035   0.235031E+03   0.609814E+01   0.000000E+00  -0.180622E+02   0.116526E-08  -0.141976E-05  -0.367419E-07
  2036   0.234998E+03   0.603692E+01   0.000000E+00  -0.178998E+02   0.116357E-08  -0.134373E-05  -0.404060E-07
  2037   0.234953E+03   0.597643E+01   0.000000E+00  -0.177349E+02   0.116187E-08  -0.126924E-05  -0.438590E-07
  2038   0.234898E+03   0.591669E+01   0.000000E+00  -0.175677E+02   0.116019E-08  -0.119651E-05  -0.470846E-07
  2039   0.234832E+03   0.585771E+01   0.000000E+00  -0.173982E+02   0.115850E-08  -0.112579E-05  -0.500663E-07
  2040   0.234755E+03   0.579951E+01   0.000000E+00  -0.172264E+02   0.115681E-08  -0.105731E-05  -0.527877E-07
  2041   0.234665E+03   0.574209E+01   0.000000E+00  -0.170525E+02   0.115513E-08  -0.991303E-06  -0.552325E-07
  2042   0.234565E+03   0.568547E+01   0.000000E+00  -0.168764E+02   0.115345E-08  -0.928018E-06  -0.573843E-07
  2043   0.234454E+03   0.562969E+01   0.000000E+00  -0.166984E+02   0.115178E-08  -0.867686E-06  -0.592266E-07
  2044   0.234331E+03   0.557474E+01   0.000000E+00  -0.165183E+02   0.115010E-08  -0.810545E-06  -0.607431E-07
  2045   0.234197E+03   0.552064E+01   0.000000E+00  -0.163364E+02   0.114843E-08  -0.756832E-06  -0.619175E-07
  2046   0.234052E+03   0.546741E+01   0.000000E+00  -0.161527E+02   0.114676E-08  -0.706785E-06  -0.627332E-07
  2047   0.233894E+03   0.541506E+01   0.000000E+00  -0.159673E+02   0.114509E-08  -0.660640E-06  -0.631739E-07
  2048   0.233725E+03   0.536362E+01   0.000000E+00  -0.157803E+02   0.114343E-08  -0.618635E-06  -0.632232E-07
  2049   0.233544E+03   0.531308E+01   0.000000E+00  -0.155917E+02   0.114177E-08  -0.581006E-06  -0.628648E-07
  2050   0.233352E+03   0.526347E+01   0.000000E+00  -0.154016E+02   0.114011E-08  -0.547992E-06  -0.620822E-07
  2051   0.233148E+03   0.521478E+01   0.000000E+00  -0.152102E+02   0.113845E-08  -0.519761E-06  -0.608648E-07
  2052   0.232932E+03   0.516703E+01   0.000000E+00  -0.150173E+02   0.113679E-08  -0.496212E-06  -0.592249E-07
  2053   0.232704E+03   0.512023E+01   0.000000E+00  -0.148232E+02   0.113514E-08  -0.477174E-06  -0.571807E-07
  2054   0.232464E+03   0.507439E+01   0.000000E+00  -0.146279E+02   0.113349E-08  -0.462477E-06  -0.547504E-07
  2055   0.232212E+03   0.502951E+01   0.000000E+00  -0.144313E+02   0.113184E-08  -0.451952E-06  -0.519519E-07
  2056   0.231948E+03   0.498560E+01   0.000000E+00  -0.142338E+02   0.113019E-08  -0.445428E-06  -0.488035E-07
  2057   0.231671E+03   0.494269E+01   0.000000E+00  -0.140352E+02   0.112855E-08  -0.442736E-06  -0.453232E-07
  2058   0.231383E+03   0.490076E+01   0.000000E+00  -0.138357E+02   0.112691E-08  -0.443705E-06  -0.415292E-07
  2059   0.231083E+03   0.485982E+01   0.000000E+00  -0.136353E+02   0.112527E-08  -0.448166E-06  -0.374396E-07
  2060   0.230771E+03   0.481989E+01   0.000000E+00  -0.134341E+02   0.112363E-08  -0.455948E-06  -0.330725E-07
  2061   0.230446E+03   0.478097E+01   0.000000E+00  -0.132322E+02   0.112200E-08  -0.466881E-06  -0.284460E-07
  2062   0.230110E+03   0.474308E+01   0.000000E+00  -0.130296E+02   0.112037E-08  -0.480796E-06  -0.235783E-07
  2063   0.229762E+03   0.470620E+01   0.000000E+00  -0.128265E+02   0.111874E-08  -0.497523E-06  -0.184874E-07
  2064   0.229401E+03   0.467036E+01   0.000000E+00  -0.126229E+02   0.111711E-08  -0.516891E-06  -0.131915E-07
