#    L    TT             EE             TE             PP             TP          
  1961   0.221837E+03   0.109210E+02  -0.206352E+02   0.600446E+05   0.180597E+02
  1962   0.222049E+03   0.108618E+02  -0.207378E+02   0.599572E+05   0.157854E+02
  1963   0.222268E+03   0.108016E+02  -0.208364E+02   0.598698E+05   0.134962E+02
  1964   0.222493E+03   0.107407E+02  -0.209309E+02   0.597826E+05   0.111951E+02
  1965   0.222722E+03   0.106789E+02  -0.210213E+02   0.596955E+05   0.888571E+01
  1966   0.222956E+03   0.106163E+02  -0.211076E+02   0.596086E+05   0.657118E+01
  1967   0.223196E+03   0.105529E+02  -0.211898E+02   0.595218E+05   0.425488E+01
  1968   0.223438E+03   0.104889E+02  -0.212678E+02   0.594351E+05   0.194011E+01
  1969   0.223686E+03   0.104240E+02  -0.213416E+02   0.593485E+05  -0.369793E+00
  1970   0.223937E+03   0.103586E+02  -0.214113E+02   0.592620E+05  -0.267153E+01
  1971   0.224192E+03   0.102924E+02  -0.214766E+02   0.591757E+05  -0.496177E+01
  1972   0.224450E+03   0.102256E+02  -0.215379E+02   0.590895E+05  -0.723719E+01
  1973   0.224710E+03   0.101582E+02  -0.215948E+02   0.590035E+05  -0.949450E+01
  1974   0.224974E+03   0.100902E+02  -0.216474E+02   0.589175E+05  -0.117304E+02
  1975   0.225240E+03   0.100215E+02  -0.216957E+02   0.588317E+05  -0.139414E+02
  1976   0.225507E+03   0.995243E+01  -0.217398E+02   0.587461E+05  -0.161245E+02
  1977   0.225776E+03   0.988273E+01  -0.217795E+02   0.586605E+05  -0.182761E+02
  1978   0.226046E+03   0.981246E+01  -0.218149E+02   0.585751E+05  -0.203930E+02
  1979   0.226317E+03   0.974184E+01  -0.218459E+02   0.584898E+05  -0.224718E+02
  1980   0.226590E+03   0.967065E+01  -0.218726E+02   0.584046E+05  -0.245093E+02
  1981   0.226862E+03   0.959912E+01  -0.218950E+02   0.583195E+05  -0.265022E+02
  1982   0.227135E+03   0.952716E+01  -0.219131E+02   0.582346E+05  -0.284470E+02
  1983   0.227407E+03   0.945480E+01  -0.219269E+02   0.581498E+05  -0.303406E+02
  1984   0.227679E+03   0.938217E+01  -0.219364E+02   0.580651E+05  -0.321795E+02
  1985   0.227951E+03   0.930920E+01  -0.219415E+02   0.579806E+05  -0.339605E+02
  1986   0.228221E+03   0.923590E+01  -0.219424E+02   0.578962E+05  -0.356802E+02
  1987   0.228490E+03   0.916242E+01  -0.219390E+02   0.578119E+05  -0.373354E+02
  1988   0.228757E+03   0.908868E+01  -0.219313E+02   0.577277E+05  -0.389226E+02
  1989   0.229023E+03   0.901477E+01  -0.219193E+02   0.576436E+05  -0.404387E+02
  1990   0.229286E+03   0.894061E+01  -0.219031E+02   0.575597E+05  -0.418802E+02
  1991   0.229547E+03   0.886634E+01  -0.218827E+02   0.574759E+05  -0.432439E+02
  1992   0.229805E+03   0.879191E+01  -0.218580E+02   0.573922E+05  -0.445264E+02
  1993   0.230059E+03   0.871739E+01  -0.218291E+02   0.573087E+05  -0.457244E+02
  1994   0.230311E+03   0.864284E+01  -0.217959E+02   0.572252E+05  -0.468346E+02
  1995   0.230558E+03   0.856821E+01  -0.217587E+02   0.571419E+05  -0.478537E+02
  1996   0.230802E+03   0.849349E+01  -0.217172E+02   0.570588E+05  -0.487784E+02
  1997   0.231041E+03   0.841883E+01  -0.216716E+02   0.569757E+05  -0.496053E+02
  1998   0.231275E+03   0.834424E+01  -0.216220E+02   0.568928E+05  -0.503312E+02
  1999   0.231505E+03   0.826964E+01  -0.215682E+02   0.568099E+05  -0.509526E+02
  2000   0.231728E+03   0.819512E+01  -0.215105E+02   0.567273E+05  -0.514664E+02
  2001   0.231947E+03   0.812074E+01  -0.214486E+02   0.566447E+05  -0.518703E+02
  2002   0.232160E+03   0.804651E+01  -0.213829E+02   0.565622E+05  -0.521668E+02
  2003   0.232367E+03   0.797241E+01  -0.213132E+02   0.564799E+05  -0.523595E+02
  2004   0.232568E+03   0.789846E+01  -0.212395E+02   0.563977E+05  -0.524522E+02
  2005   0.232763E+03   0.782479E+01  -0.211619E+02   0.563156E+05  -0.524483E+02
  2006   0.232952E+03   0.775125E+01  -0.210805E+02   0.562337E+05  -0.523516E+02
  2007   0.233133E+03   0.767798E+01  -0.209953E+02   0.561518E+05  -0.521658E+02
  2008   0.233307E+03   0.760500E+01  -0.209063E+02   0.560701E+05  -0.518943E+02
  2009   0.233474E+03   0.753228E+01  -0.208135E+02   0.559885E+05  -0.515410E+02
  2010   0.233634E+03   0.745990E+01  -0.207170E+02   0.559071E+05  -0.511093E+02
  2011   0.233787E+03   0.738779E+01  -0.206168E+02   0.558257E+05  -0.506030E+02
  2012   0.233931E+03   0.731601E+01  -0.205130E+02   0.557445E+05  -0.500257E+02
  2013   0.234067E+03   0.724457E+01  -0.204055E+02   0.556634E+05  -0.493810E+02
  2014   0.234195E+03   0.717353E+01  -0.202945E+02   0.555824E+05  -0.486725E+02
  2015   0.234315E+03   0.710289E+01  -0.201799E+02   0.555015E+05  -0.479040E+02
  2016   0.234426E+03   0.703273E+01  -0.200619E+02   0.554207E+05  -0.470790E+02
  2017   0.234529E+03   0.696296E+01  -0.199406E+02   0.553401E+05  -0.462011E+02
  2018   0.234623E+03   0.689365E+01  -0.198159E+02   0.552596E+05  -0.452741E+02
  2019   0.234708E+03   0.682488E+01  -0.196880E+02   0.551792E+05  -0.443015E+02
  2020   0.234783E+03   0.675657E+01  -0.195569E+02   0.550989E+05  -0.432870E+02
  2021   0.234850E+03   0.668886E+01  -0.194226E+02   0.550187E+05  -0.422342E+02
  2022   0.234908E+03   0.662164E+01  -0.192853E+02   0.549387E+05  -0.411468E+02
  2023   0.234956E+03   0.655502E+01  -0.191449E+02   0.548588E+05  -0.400283E+02
  2024   0.234995E+03   0.648899E+01  -0.190015E+02   0.547790E+05  -0.388825E+02
  2025   0.235024E+03   0.642356E+01  -0.188552E+02   0.546993E+05  -0.377129E+02
  2026   0.235042E+03   0.635875E+01  -0.187061E+02   0.546197E+05  -0.365233E+02
  2027   0.235051E+03   0.629458E+01  -0.185541E+02   0.545402E+05  -0.353172E+02
  2028   0.235049E+03   0.623107E+01  -0.183993E+02   0.544609E+05  -0.340983E+02
  2029   0.235037E+03   0.616823E+01  -0.182419E+02   0.543817E+05  -0.328702E+02
  2030   0.235014E+03   0.610608E+01  -0.180818E+02   0.543026E+05  -0.316365E+02
  2031   0.234982E+03   0.604465E+01  -0.179192E+02   0.542236E+05  -0.304009E+02
  2032   0.234938E+03   0.598394E+01  -0.177542E+02   0.541447E+05  -0.291671E+02
  2033   0.234883E+03   0.592398E+01  -0.175868E+02   0.540659E+05  -0.279386E+02
  2034   0.234818E+03   0.586478E+01  -0.174170E+02   0.539873E+05  -0.267191E+02
  2035   0.234741E+03   0.580636E+01  -0.172450E+02   0.539088E+05  -0.255123E+02
  2036   0.234654E+03   0.574874E+01  -0.170708E+02   0.538304E+05  -0.243217E+02
  2037   0.234555E+03   0.569191E+01  -0.168943E+02   0.537521E+05  -0.231510E+02
  2038   0.234445E+03   0.563591E+01  -0.167160E+02   0.536739E+05  -0.220039E+02
  2039   0.234323E+03   0.558074E+01  -0.165355E+02   0.535958E+05  -0.208840E+02
  2040   0.234190E+03   0.552642E+01  -0.163532E+02   0.535178E+05  -0.197949E+02
  2041   0.234045E+03   0.547295E+01  -0.161691E+02   0.534400E+05  -0.187402E+02
  2042   0.233888E+03   0.542036E+01  -0.159832E+02   0.533623E+05  -0.177237E+02
  2043   0.233720E+03   0.536866E+01  -0.157955E+02   0.532846E+05  -0.167489E+02
  2044   0.233540E+03   0.531786E+01  -0.156063E+02   0.532071E+05  -0.158194E+02
  2045   0.233349E+03   0.526797E+01  -0.154156E+02   0.531297E+05  -0.149390E+02
  2046   0.233145E+03   0.521902E+01  -0.152234E+02   0.530525E+05  -0.141112E+02
  2047   0.232929E+03   0.517100E+01  -0.150299E+02   0.529753E+05  -0.133397E+02
  2048   0.232702E+03   0.512395E+01  -0.148351E+02   0.528982E+05  -0.126281E+02
  2049   0.232463E+03   0.507786E+01  -0.146392E+02   0.528213E+05  -0.119801E+02
  2050   0.232212E+03   0.503275E+01  -0.144421E+02   0.527445E+05  -0.113992E+02
  2051   0.231949E+03   0.498862E+01  -0.142441E+02   0.526677E+05  -0.108882E+02
  2052   0.231674E+03   0.494548E+01  -0.140450E+02   0.525911E+05  -0.104456E+02
  2053   0.231387E+03   0.490334E+01  -0.138450E+02   0.525146E+05  -0.100691E+02
  2054   0.231088E+03   0.486221E+01  -0.136442E+02   0.524382E+05  -0.975613E+01
  2055   0.230776E+03   0.482208E+01  -0.134426E+02   0.523620E+05  -0.950439E+01
  2056   0.230453E+03   0.478298E+01  -0.132404E+02   0.522858E+05  -0.931145E+01
  2057   0.230117E+03   0.474490E+01  -0.130374E+02   0.522097E+05  -0.917492E+01
  2058   0.229770E+03   0.470785E+01  -0.128339E+02   0.521338E+05  -0.909238E+01
  2059   0.229410E+03   0.467182E+01  -0.126300E+02   0.520580E+05  -0.906143E+01
  2060   0.229038E+03   0.463685E+01  -0.124255E+02   0.519822E+05  -0.907967E+01
  2061   0.228654E+03   0.460292E+01  -0.122208E+02   0.519066E+05  -0.914469E+01
  2062   0.228259E+03   0.457004E+01  -0.120157E+02   0.518311E+05  -0.925408E+01
  2063   0.227851E+03   0.453820E+01  -0.118104E+02   0.517557E+05  -0.940545E+01
  2064   0.227432E+03   0.450743E+01  -0.116050E+02   0.516804E+05  -0.959638E+01
  2065   0.227001E+03   0.447772E+01  -0.113995E+02   0.516052E+05  -0.982447E+01
  2066   0.226559E+03   0.444907E+01  -0.111941E+02   0.515301E+05  -0.100873E+02
  2067   0.226104E+03   0.442148E+01  -0.109886E+02   0.514552E+05  -0.103825E+02
  2068   0.225639E+03   0.439496E+01  -0.107834E+02   0.513803E+05  -0.107077E+02
  2069   0.225161E+03   0.436949E+01  -0.105783E+02   0.513055E+05  -0.110603E+02
  2070   0.224673E+03   0.434511E+01  -0.103735E+02   0.512309E+05  -0.114382E+02
  2071   0.224173E+03   0.432178E+01  -0.101691E+02   0.511563E+05  -0.118387E+02
  2072   0.223661E+03   0.429952E+01  -0.996505E+01   0.510819E+05  -0.122596E+02
  2073   0.223139E+03   0.427832E+01  -0.976154E+01   0.510076E+05  -0.126984E+02
  2074   0.222605E+03   0.425818E+01  -0.955852E+01   0.509334E+05  -0.131527E+02
  2075   0.222061E+03   0.423912E+01  -0.935615E+01   0.508592E+05  -0.136201E+02
  2076   0.221505E+03   0.422110E+01  -0.915441E+01   0.507852E+05  -0.140982E+02
  2077   0.220938E+03   0.420415E+01  -0.895347E+01   0.507113E+05  -0.145846E+02
  2078   0.220361E+03   0.418824E+01  -0.875338E+01   0.506375E+05  -0.150770E+02
  2079   0.219773E+03   0.417340E+01  -0.855414E+01   0.505638E+05  -0.155728E+02
  2080   0.219175E+03   0.415960E+01  -0.835590E+01   0.504902E+05  -0.160697E+02
  2081   0.218567E+03   0.414685E+01  -0.815866E+01   0.504167E+05  -0.165653E+02
  2082   0.217949E+03   0.413515E+01  -0.796256E+01   0.503433E+05  -0.170571E+02
  2083   0.217321E+03   0.412448E+01  -0.776767E+01   0.502700E+05  -0.175428E+02
  2084   0.216682E+03   0.411486E+01  -0.757400E+01   0.501969E+05  -0.180200E+02
  2085   0.216036E+03   0.410625E+01  -0.738168E+01   0.501238E+05  -0.184863E+02
  2086   0.215378E+03   0.409867E+01  -0.719071E+01   0.500508E+05  -0.189392E+02
  2087   0.214712E+03   0.409211E+01  -0.700116E+01   0.499779E+05  -0.193763E+02
  2088   0.214037E+03   0.408655E+01  -0.681311E+01   0.499051E+05  -0.197953E+02
  2089   0.213352E+03   0.408200E+01  -0.662663E+01   0.498325E+05  -0.201938E+02
  2090   0.212659E+03   0.407843E+01  -0.644178E+01   0.497599E+05  -0.205692E+02
  2091   0.211956E+03   0.407586E+01  -0.625857E+01   0.496874E+05  -0.209193E+02
  2092   0.211245E+03   0.407427E+01  -0.607714E+01   0.496151E+05  -0.212417E+02
  2093   0.210525E+03   0.407364E+01  -0.589755E+01   0.495428E+05  -0.215338E+02
  2094   0.209798E+03   0.407396E+01  -0.571975E+01   0.494707E+05  -0.217934E+02
  2095   0.209062E+03   0.407525E+01  -0.554393E+01   0.493986E+05  -0.220179E+02
  2096   0.208319E+03   0.407747E+01  -0.537011E+01   0.493266E+05  -0.222051E+02
  2097   0.207568E+03   0.408062E+01  -0.519831E+01   0.492548E+05  -0.223525E+02
  2098   0.206809E+03   0.408469E+01  -0.502862E+01   0.491830E+05  -0.224577E+02
  2099   0.206043E+03   0.408967E+01  -0.486109E+01   0.491113E+05  -0.225182E+02
  2100   0.205269E+03   0.409554E+01  -0.469577E+01   0.490398E+05  -0.225318E+02
  2101   0.204489E+03   0.410231E+01  -0.453272E+01   0.489683E+05  -0.224967E+02
  2102   0.203701E+03   0.410994E+01  -0.437197E+01   0.488969E+05  -0.224141E+02
  2103   0.202907E+03   0.411844E+01  -0.421355E+01   0.488257E+05  -0.222860E+02
  2104   0.202106E+03   0.412779E+01  -0.405753E+01   0.487545E+05  -0.221144E+02
  2105   0.201299E+03   0.413798E+01  -0.390392E+01   0.486835E+05  -0.219012E+02
  2106   0.200485E+03   0.414900E+01  -0.375275E+01   0.486125E+05  -0.216485E+02
  2107   0.199665E+03   0.416084E+01  -0.360406E+01   0.485416E+05  -0.213581E+02
  2108   0.198839E+03   0.417348E+01  -0.345789E+01   0.484709E+05  -0.210321E+02
  2109   0.198008E+03   0.418691E+01  -0.331427E+01   0.484002E+05  -0.206723E+02
  2110   0.197171E+03   0.420112E+01  -0.317322E+01   0.483297E+05  -0.202809E+02
  2111   0.196330E+03   0.421610E+01  -0.303479E+01   0.482592E+05  -0.198597E+02
  2112   0.195483E+03   0.423182E+01  -0.289900E+01   0.481889E+05  -0.194107E+02
  2113   0.194632E+03   0.424829E+01  -0.276586E+01   0.481186E+05  -0.189359E+02
  2114   0.193776E+03   0.426547E+01  -0.263542E+01   0.480485E+05  -0.184372E+02
  2115   0.192916E+03   0.428336E+01  -0.250768E+01   0.479784E+05  -0.179167E+02
  2116   0.192051E+03   0.430194E+01  -0.238267E+01   0.479085E+05  -0.173762E+02
  2117   0.191183E+03   0.432121E+01  -0.226042E+01   0.478387E+05  -0.168177E+02
  2118   0.190310E+03   0.434112E+01  -0.214095E+01   0.477690E+05  -0.162433E+02
  2119   0.189434E+03   0.436169E+01  -0.202427E+01   0.476994E+05  -0.156548E+02
  2120   0.188554E+03   0.438288E+01  -0.191041E+01   0.476299E+05  -0.150543E+02
  2121   0.187672E+03   0.440469E+01  -0.179938E+01   0.475605E+05  -0.144436E+02
  2122   0.186786E+03   0.442709E+01  -0.169119E+01   0.474912E+05  -0.138249E+02
  2123   0.185898E+03   0.445007E+01  -0.158587E+01   0.474220E+05  -0.132000E+02
  2124   0.185007E+03   0.447362E+01  -0.148343E+01   0.473529E+05  -0.125709E+02
  2125   0.184114E+03   0.449770E+01  -0.138388E+01   0.472840E+05  -0.119395E+02
  2126   0.183219E+03   0.452232E+01  -0.128723E+01   0.472151E+05  -0.113079E+02
  2127   0.182322E+03   0.454745E+01  -0.119350E+01   0.471464E+05  -0.106780E+02
  2128   0.181423E+03   0.457307E+01  -0.110270E+01   0.470778E+05  -0.100518E+02
  2129   0.180523E+03   0.459915E+01  -0.101483E+01   0.470092E+05  -0.943116E+01
  2130   0.179622E+03   0.462570E+01  -0.929916E+00   0.469408E+05  -0.881816E+01
  2131   0.178719E+03   0.465268E+01  -0.847957E+00   0.468725E+05  -0.821472E+01
  2132   0.177816E+03   0.468008E+01  -0.768967E+00   0.468043E+05  -0.762283E+01
  2133   0.176912E+03   0.470788E+01  -0.692935E+00   0.467363E+05  -0.704443E+01
  2134   0.176007E+03   0.473606E+01  -0.619871E+00   0.466683E+05  -0.648149E+01
  2135   0.175103E+03   0.476460E+01  -0.549779E+00   0.466005E+05  -0.593599E+01
  2136   0.174199E+03   0.479348E+01  -0.482649E+00   0.465327E+05  -0.540989E+01
  2137   0.173294E+03   0.482268E+01  -0.418482E+00   0.464651E+05  -0.490516E+01
  2138   0.172391E+03   0.485220E+01  -0.357276E+00   0.463976E+05  -0.442375E+01
  2139   0.171488E+03   0.488199E+01  -0.299034E+00   0.463302E+05  -0.396765E+01
  2140   0.170587E+03   0.491205E+01  -0.243752E+00   0.462630E+05  -0.353881E+01
  2141   0.169687E+03   0.494235E+01  -0.191418E+00   0.461958E+05  -0.313919E+01
  2142   0.168788E+03   0.497288E+01  -0.142023E+00   0.461288E+05  -0.277078E+01
  2143   0.167891E+03   0.500361E+01  -0.955676E-01   0.460618E+05  -0.243552E+01
  2144   0.166997E+03   0.503453E+01  -0.520372E-01   0.459950E+05  -0.213540E+01
  2145   0.166104E+03   0.506561E+01  -0.114309E-01   0.459283E+05  -0.187237E+01
  2146   0.165213E+03   0.509683E+01   0.262616E-01   0.458618E+05  -0.164840E+01
  2147   0.164325E+03   0.512817E+01   0.610533E-01   0.457953E+05  -0.146546E+01
  2148   0.163440E+03   0.515962E+01   0.929599E-01   0.457290E+05  -0.132552E+01
  2149   0.162558E+03   0.519114E+01   0.121996E+00   0.456628E+05  -0.123053E+01
  2150   0.161678E+03   0.522273E+01   0.148177E+00   0.455967E+05  -0.118247E+01
  2151   0.160802E+03   0.525435E+01   0.171513E+00   0.455307E+05  -0.118282E+01
  2152   0.159930E+03   0.528601E+01   0.192002E+00   0.454648E+05  -0.123108E+01
  2153   0.159062E+03   0.531767E+01   0.209635E+00   0.453991E+05  -0.132627E+01
  2154   0.158197E+03   0.534933E+01   0.224412E+00   0.453335E+05  -0.146743E+01
  2155   0.157336E+03   0.538099E+01   0.236336E+00   0.452680E+05  -0.165356E+01
  2156   0.156479E+03   0.541261E+01   0.245408E+00   0.452025E+05  -0.188370E+01
  2157   0.155627E+03   0.544421E+01   0.251630E+00   0.451372E+05  -0.215687E+01
  2158   0.154779E+03   0.547576E+01   0.255004E+00   0.450720E+05  -0.247208E+01
  2159   0.153935E+03   0.550726E+01   0.255531E+00   0.450069E+05  -0.282836E+01
  2160   0.153096E+03   0.553867E+01   0.253214E+00   0.449419E+05  -0.322474E+01
  2161   0.152261E+03   0.557001E+01   0.248059E+00   0.448770E+05  -0.366022E+01
  2162   0.151432E+03   0.560125E+01   0.240076E+00   0.448122E+05  -0.413385E+01
  2163   0.150607E+03   0.563238E+01   0.229269E+00   0.447475E+05  -0.464463E+01
  2164   0.149788E+03   0.566339E+01   0.215650E+00   0.446829E+05  -0.519160E+01
  2165   0.148973E+03   0.569426E+01   0.199223E+00   0.446183E+05  -0.577377E+01
  2166   0.148164E+03   0.572499E+01   0.179998E+00   0.445539E+05  -0.639016E+01
  2167   0.147361E+03   0.575555E+01   0.157985E+00   0.444895E+05  -0.703980E+01
  2168   0.146563E+03   0.578595E+01   0.133201E+00   0.444252E+05  -0.772171E+01
  2169   0.145771E+03   0.581616E+01   0.105670E+00   0.443610E+05  -0.843491E+01
  2170   0.144985E+03   0.584619E+01   0.754119E-01   0.442968E+05  -0.917842E+01
  2171   0.144204E+03   0.587600E+01   0.424472E-01   0.442327E+05  -0.995127E+01
  2172   0.143430E+03   0.590562E+01   0.679917E-02   0.441687E+05  -0.107525E+02
  2173   0.142662E+03   0.593500E+01  -0.315130E-01   0.441048E+05  -0.115811E+02
  2174   0.141900E+03   0.596416E+01  -0.724663E-01   0.440409E+05  -0.124360E+02
  2175   0.141146E+03   0.599307E+01  -0.116041E+00   0.439771E+05  -0.133165E+02
  2176   0.140397E+03   0.602173E+01  -0.162214E+00   0.439133E+05  -0.142213E+02
  2177   0.139656E+03   0.605012E+01  -0.210965E+00   0.438497E+05  -0.151497E+02
  2178   0.138920E+03   0.607823E+01  -0.262273E+00   0.437860E+05  -0.161005E+02
  2179   0.138192E+03   0.610606E+01  -0.316117E+00   0.437224E+05  -0.170728E+02
  2180   0.137471E+03   0.613358E+01  -0.372474E+00   0.436589E+05  -0.180657E+02
  2181   0.136757E+03   0.616079E+01  -0.431323E+00   0.435954E+05  -0.190781E+02
  2182   0.136050E+03   0.618768E+01  -0.492635E+00   0.435320E+05  -0.201091E+02
  2183   0.135349E+03   0.621425E+01  -0.556378E+00   0.434686E+05  -0.211577E+02
  2184   0.134657E+03   0.624047E+01  -0.622522E+00   0.434052E+05  -0.222229E+02
  2185   0.133971E+03   0.626635E+01  -0.691036E+00   0.433419E+05  -0.233038E+02
  2186   0.133293E+03   0.629187E+01  -0.761890E+00   0.432786E+05  -0.243993E+02
  2187   0.132623E+03   0.631702E+01  -0.835054E+00   0.432153E+05  -0.255086E+02
  2188   0.131960E+03   0.634180E+01  -0.910496E+00   0.431521E+05  -0.266305E+02
  2189   0.131304E+03   0.636618E+01  -0.988186E+00   0.430889E+05  -0.277642E+02
  2190   0.130657E+03   0.639019E+01  -0.106809E+01   0.430258E+05  -0.289086E+02
  2191   0.130017E+03   0.641378E+01  -0.115018E+01   0.429626E+05  -0.300628E+02
  2192   0.129385E+03   0.643696E+01  -0.123442E+01   0.428995E+05  -0.312259E+02
  2193   0.128761E+03   0.645972E+01  -0.132078E+01   0.428364E+05  -0.323967E+02
  2194   0.128144E+03   0.648205E+01  -0.140923E+01   0.427733E+05  -0.335744E+02
  2195   0.127535E+03   0.650393E+01  -0.149973E+01   0.427103E+05  -0.347579E+02
  2196   0.126935E+03   0.652537E+01  -0.159225E+01   0.426472E+05  -0.359464E+02
  2197   0.126342E+03   0.654636E+01  -0.168675E+01   0.425842E+05  -0.371387E+02
  2198   0.125757E+03   0.656688E+01  -0.178318E+01   0.425211E+05  -0.383340E+02
  2199   0.125181E+03   0.658694E+01  -0.188151E+01   0.424581E+05  -0.395312E+02
  2200   0.124612E+03   0.660653E+01  -0.198169E+01   0.423951E+05  -0.407294E+02
