#    L    TT             EE             BB             TE             PP             TP             EP          
   640   0.187654E+04   0.326407E+02   0.000000E+00  -0.448738E+01   0.127133E-07   0.794390E-05  -0.110030E-05
   641   0.187085E+04   0.328875E+02   0.000000E+00  -0.595319E+01   0.126816E-07   0.799934E-05  -0.110654E-05
   642   0.186531E+04   0.331301E+02   0.000000E+00  -0.743982E+01   0.126501E-07   0.805466E-05  -0.111264E-05
   643   0.185996E+04   0.333686E+02   0.000000E+00  -0.894660E+01   0.126187E-07   0.810983E-05  -0.111859E-05
   644   0.185477E+04   0.336028E+02   0.000000E+00  -0.104729E+02   0.125874E-07   0.816484E-05  -0.112439E-05
   645   0.184975E+04   0.338326E+02   0.000000E+00  -0.120180E+02   0.125562E-07   0.821969E-05  -0.113005E-05
   646   0.184492E+04   0.340578E+02   0.000000E+00  -0.135814E+02   0.125252E-07   0.827436E-05  -0.113554E-05
   647   0.184027E+04   0.342784E+02   0.000000E+00  -0.151623E+02   0.124942E-07   0.832885E-05  -0.114089E-05
   648   0.183579E+04   0.344942E+02   0.000000E+00  -0.167601E+02   0.124634E-07   0.838314E-05  -0.114609E-05
   649   0.183150E+04   0.347053E+02   0.000000E+00  -0.183740E+02   0.124327E-07   0.843721E-05  -0.115113E-05
   650   0.182740E+04   0.349113E+02   0.000000E+00  -0.200034E+02   0.124021E-07   0.849107E-05  -0.115603E-05
   651   0.182348E+04   0.351125E+02   0.000000E+00  -0.216476E+02   0.123716E-07   0.854470E-05  -0.116077E-05
   652   0.181975E+04   0.353086E+02   0.000000E+00  -0.233057E+02   0.123412E-07   0.859808E-05  -0.116535E-05
   653   0.181621E+04   0.354997E+02   0.000000E+00  -0.249773E+02   0.123109E-07   0.865122E-05  -0.116978E-05
   654   0.181287E+04   0.356857E+02   0.000000E+00  -0.266617E+02   0.122808E-07   0.870412E-05  -0.117407E-05
   655   0.180973E+04   0.358664E+02   0.000000E+00  -0.283581E+02   0.122507E-07   0.875676E-05  -0.117820E-05
   656   0.180678E+04   0.360419E+02   0.000000E+00  -0.300657E+02   0.122208E-07   0.880915E-05  -0.118217E-05
   657   0.180402E+04   0.362120E+02   0.000000E+00  -0.317841E+02   0.121909E-07   0.886126E-05  -0.118600E-05
   658   0.180147E+04   0.363768E+02   0.000000E+00  -0.335122E+02   0.121612E-07   0.891311E-05  -0.118968E-05
   659   0.179912E+04   0.365361E+02   0.000000E+00  -0.352495E+02   0.121316E-07   0.896468E-05  -0.119321E-05
   660   0.179696E+04   0.366898E+02   0.000000E+00  -0.369953E+02   0.121021E-07   0.901598E-05  -0.119658E-05
   661   0.179501E+04   0.368379E+02   0.000000E+00  -0.387488E+02   0.120727E-07   0.906699E-05  -0.119981E-05
   662   0.179326E+04   0.369803E+02   0.000000E+00  -0.405092E+02   0.120434E-07   0.911770E-05  -0.120289E-05
   663   0.179171E+04   0.371169E+02   0.000000E+00  -0.422758E+02   0.120142E-07   0.916812E-05  -0.120582E-05
   664   0.179037E+04   0.372478E+02   0.000000E+00  -0.440479E+02   0.119851E-07   0.921824E-05  -0.120860E-05
   665   0.178923E+04   0.373727E+02   0.000000E+00  -0.458247E+02   0.119561E-07   0.926805E-05  -0.121123E-05
   666   0.178828E+04   0.374918E+02   0.000000E+00  -0.476055E+02   0.119273E-07   0.931755E-05  -0.121372E-05
   667   0.178755E+04   0.376050E+02   0.000000E+00  -0.493894E+02   0.118985E-07   0.936674E-05  -0.121606E-05
   668   0.178702E+04   0.377122E+02   0.000000E+00  -0.511757E+02   0.118698E-07   0.941560E-05  -0.121825E-05
   669   0.178669E+04   0.378132E+02   0.000000E+00  -0.529638E+02   0.118413E-07   0.946413E-05  -0.122029E-05
   670   0.178657E+04   0.379083E+02   0.000000E+00  -0.547527E+02   0.118128E-07   0.951233E-05  -0.122219E-05
   671   0.178665E+04   0.379972E+02   0.000000E+00  -0.565418E+02   0.117844E-07   0.956019E-05  -0.122394E-05
   672   0.178693E+04   0.380800E+02   0.000000E+00  -0.583303E+02   0.117562E-07   0.960770E-05  -0.122555E-05
   673   0.178742E+04   0.381566E+02   0.000000E+00  -0.601174E+02   0.117280E-07   0.965487E-05  -0.122701E-05
   674   0.178811E+04   0.382271E+02   0.000000E+00  -0.619024E+02   0.117000E-07   0.970168E-05  -0.122833E-05
   675   0.178900E+04   0.382913E+02   0.000000E+00  -0.636845E+02   0.116720E-07   0.974813E-05  -0.122951E-05
   676   0.179010E+04   0.383492E+02   0.000000E+00  -0.654628E+02   0.116441E-07   0.979421E-05  -0.123054E-05
   677   0.179140E+04   0.384009E+02   0.000000E+00  -0.672368E+02   0.116164E-07   0.983993E-05  -0.123142E-05
   678   0.179289E+04   0.384462E+02   0.000000E+00  -0.690054E+02   0.115887E-07   0.988527E-05  -0.123217E-05
   679   0.179459E+04   0.384852E+02   0.000000E+00  -0.707678E+02   0.115612E-07   0.993023E-05  -0.123277E-05
   680   0.179648E+04   0.385178E+02   0.000000E+00  -0.725234E+02   0.115337E-07   0.997480E-05  -0.123323E-05
   681   0.179857E+04   0.385439E+02   0.000000E+00  -0.742711E+02   0.115063E-07   0.100190E-04  -0.123354E-05
   682   0.180085E+04   0.385636E+02   0.000000E+00  -0.760103E+02   0.114791E-07   0.100628E-04  -0.123372E-05
   683   0.180332E+04   0.385768E+02   0.000000E+00  -0.777401E+02   0.114519E-07   0.101061E-04  -0.123375E-05
   684   0.180600E+04   0.385834E+02   0.000000E+00  -0.794598E+02   0.114248E-07   0.101491E-04  -0.123364E-05
   685   0.180885E+04   0.385838E+02   0.000000E+00  -0.811686E+02   0.113978E-07   0.101917E-04  -0.123340E-05
   686   0.181190E+04   0.385776E+02   0.000000E+00  -0.828656E+02   0.113709E-07   0.102338E-04  -0.123301E-05
   687   0.181513E+04   0.385652E+02   0.000000E+00  -0.845508E+02   0.113442E-07   0.102755E-04  -0.123248E-05
   688   0.181856E+04   0.385463E+02   0.000000E+00  -0.862234E+02   0.113175E-07   0.103168E-04  -0.123181E-05
   689   0.182217E+04   0.385212E+02   0.000000E+00  -0.878820E+02   0.112908E-07   0.103577E-04  -0.123101E-05
   690   0.182596E+04   0.384899E+02   0.000000E+00  -0.895258E+02   0.112643E-07   0.103981E-04  -0.123006E-05
   691   0.182993E+04   0.384523E+02   0.000000E+00  -0.911547E+02   0.112379E-07   0.104381E-04  -0.122898E-05
   692   0.183409E+04   0.384085E+02   0.000000E+00  -0.927681E+02   0.112116E-07   0.104776E-04  -0.122776E-05
   693   0.183842E+04   0.383584E+02   0.000000E+00  -0.943652E+02   0.111853E-07   0.105166E-04  -0.122640E-05
   694   0.184292E+04   0.383022E+02   0.000000E+00  -0.959445E+02   0.111592E-07   0.105552E-04  -0.122491E-05
   695   0.184760E+04   0.382398E+02   0.000000E+00  -0.975059E+02   0.111331E-07   0.105934E-04  -0.122328E-05
   696   0.185244E+04   0.381711E+02   0.000000E+00  -0.990480E+02   0.111072E-07   0.106310E-04  -0.122151E-05
   697   0.185745E+04   0.380963E+02   0.000000E+00  -0.100571E+03   0.110813E-07   0.106682E-04  -0.121960E-05
   698   0.186262E+04   0.380154E+02   0.000000E+00  -0.102073E+03   0.110555E-07   0.107049E-04  -0.121756E-05
   699   0.186796E+04   0.379284E+02   0.000000E+00  -0.103554E+03   0.110298E-07   0.107411E-04  -0.121539E-05
   700   0.187346E+04   0.378354E+02   0.000000E+00  -0.105013E+03   0.110042E-07   0.107769E-04  -0.121308E-05
   701   0.187910E+04   0.377364E+02   0.000000E+00  -0.106450E+03   0.109787E-07   0.108121E-04  -0.121063E-05
   702   0.188490E+04   0.376315E+02   0.000000E+00  -0.107864E+03   0.109532E-07   0.108468E-04  -0.120805E-05
   703   0.189084E+04   0.375206E+02   0.000000E+00  -0.109255E+03   0.109279E-07   0.108810E-04  -0.120534E-05
   704   0.189695E+04   0.374039E+02   0.000000E+00  -0.110621E+03   0.109026E-07   0.109147E-04  -0.120250E-05
   705   0.190318E+04   0.372815E+02   0.000000E+00  -0.111963E+03   0.108774E-07   0.109479E-04  -0.119953E-05
   706   0.190956E+04   0.371533E+02   0.000000E+00  -0.113279E+03   0.108523E-07   0.109805E-04  -0.119643E-05
   707   0.191608E+04   0.370196E+02   0.000000E+00  -0.114569E+03   0.108273E-07   0.110126E-04  -0.119320E-05
   708   0.192272E+04   0.368802E+02   0.000000E+00  -0.115833E+03   0.108024E-07   0.110442E-04  -0.118984E-05
   709   0.192950E+04   0.367353E+02   0.000000E+00  -0.117069E+03   0.107775E-07   0.110752E-04  -0.118635E-05
   710   0.193641E+04   0.365850E+02   0.000000E+00  -0.118279E+03   0.107528E-07   0.111057E-04  -0.118274E-05
   711   0.194343E+04   0.364293E+02   0.000000E+00  -0.119460E+03   0.107281E-07   0.111356E-04  -0.117901E-05
   712   0.195059E+04   0.362684E+02   0.000000E+00  -0.120612E+03   0.107035E-07   0.111649E-04  -0.117515E-05
   713   0.195785E+04   0.361021E+02   0.000000E+00  -0.121736E+03   0.106790E-07   0.111937E-04  -0.117117E-05
   714   0.196523E+04   0.359307E+02   0.000000E+00  -0.122829E+03   0.106546E-07   0.112218E-04  -0.116706E-05
   715   0.197272E+04   0.357542E+02   0.000000E+00  -0.123892E+03   0.106302E-07   0.112494E-04  -0.116284E-05
   716   0.198031E+04   0.355726E+02   0.000000E+00  -0.124926E+03   0.106059E-07   0.112764E-04  -0.115850E-05
   717   0.198800E+04   0.353860E+02   0.000000E+00  -0.125927E+03   0.105818E-07   0.113028E-04  -0.115404E-05
   718   0.199579E+04   0.351944E+02   0.000000E+00  -0.126896E+03   0.105576E-07   0.113286E-04  -0.114946E-05
   719   0.200367E+04   0.349981E+02   0.000000E+00  -0.127833E+03   0.105336E-07   0.113538E-04  -0.114476E-05
   720   0.201164E+04   0.347969E+02   0.000000E+00  -0.128738E+03   0.105097E-07   0.113784E-04  -0.113995E-05
   721   0.201969E+04   0.345913E+02   0.000000E+00  -0.129610E+03   0.104858E-07   0.114023E-04  -0.113502E-05
   722   0.202782E+04   0.343811E+02   0.000000E+00  -0.130448E+03   0.104620E-07   0.114257E-04  -0.112998E-05
   723   0.203604E+04   0.341666E+02   0.000000E+00  -0.131254E+03   0.104383E-07   0.114483E-04  -0.112483E-05
   724   0.204433E+04   0.339479E+02   0.000000E+00  -0.132026E+03   0.104147E-07   0.114704E-04  -0.111957E-05
   725   0.205270E+04   0.337251E+02   0.000000E+00  -0.132764E+03   0.103912E-07   0.114918E-04  -0.111419E-05
   726   0.206113E+04   0.334982E+02   0.000000E+00  -0.133467E+03   0.103677E-07   0.115125E-04  -0.110871E-05
   727   0.206963E+04   0.332675E+02   0.000000E+00  -0.134136E+03   0.103443E-07   0.115326E-04  -0.110312E-05
   728   0.207820E+04   0.330328E+02   0.000000E+00  -0.134770E+03   0.103210E-07   0.115520E-04  -0.109742E-05
   729   0.208681E+04   0.327946E+02   0.000000E+00  -0.135368E+03   0.102977E-07   0.115707E-04  -0.109161E-05
   730   0.209548E+04   0.325526E+02   0.000000E+00  -0.135931E+03   0.102746E-07   0.115888E-04  -0.108569E-05
   731   0.210421E+04   0.323072E+02   0.000000E+00  -0.136459E+03   0.102515E-07   0.116061E-04  -0.107968E-05
   732   0.211296E+04   0.320582E+02   0.000000E+00  -0.136949E+03   0.102285E-07   0.116228E-04  -0.107356E-05
   733   0.212177E+04   0.318061E+02   0.000000E+00  -0.137403E+03   0.102055E-07   0.116388E-04  -0.106733E-05
   734   0.213060E+04   0.315507E+02   0.000000E+00  -0.137820E+03   0.101827E-07   0.116541E-04  -0.106101E-05
   735   0.213946E+04   0.312922E+02   0.000000E+00  -0.138200E+03   0.101599E-07   0.116686E-04  -0.105458E-05
   736   0.214836E+04   0.310309E+02   0.000000E+00  -0.138543E+03   0.101372E-07   0.116825E-04  -0.104805E-05
   737   0.215726E+04   0.307667E+02   0.000000E+00  -0.138848E+03   0.101145E-07   0.116956E-04  -0.104143E-05
   738   0.216619E+04   0.304998E+02   0.000000E+00  -0.139115E+03   0.100919E-07   0.117080E-04  -0.103471E-05
   739   0.217513E+04   0.302303E+02   0.000000E+00  -0.139345E+03   0.100694E-07   0.117196E-04  -0.102789E-05
   740   0.218407E+04   0.299584E+02   0.000000E+00  -0.139536E+03   0.100470E-07   0.117305E-04  -0.102097E-05
   741   0.219301E+04   0.296843E+02   0.000000E+00  -0.139689E+03   0.100247E-07   0.117407E-04  -0.101396E-05
   742   0.220195E+04   0.294079E+02   0.000000E+00  -0.139804E+03   0.100024E-07   0.117501E-04  -0.100686E-05
   743   0.221089E+04   0.291296E+02   0.000000E+00  -0.139881E+03   0.998017E-08   0.117588E-04  -0.999662E-06
   744   0.221981E+04   0.288494E+02   0.000000E+00  -0.139919E+03   0.995803E-08   0.117666E-04  -0.992374E-06
   745   0.222870E+04   0.285674E+02   0.000000E+00  -0.139918E+03   0.993597E-08   0.117738E-04  -0.984995E-06
   746   0.223758E+04   0.282839E+02   0.000000E+00  -0.139880E+03   0.991397E-08   0.117801E-04  -0.977526E-06
   747   0.224642E+04   0.279989E+02   0.000000E+00  -0.139802E+03   0.989204E-08   0.117856E-04  -0.969969E-06
   748   0.225524E+04   0.277125E+02   0.000000E+00  -0.139686E+03   0.987018E-08   0.117904E-04  -0.962323E-06
   749   0.226401E+04   0.274250E+02   0.000000E+00  -0.139532E+03   0.984839E-08   0.117943E-04  -0.954591E-06
   750   0.227275E+04   0.271363E+02   0.000000E+00  -0.139339E+03   0.982667E-08   0.117975E-04  -0.946773E-06
   751   0.228144E+04   0.268467E+02   0.000000E+00  -0.139108E+03   0.980501E-08   0.117998E-04  -0.938871E-06
   752   0.229007E+04   0.265562E+02   0.000000E+00  -0.138837E+03   0.978343E-08   0.118013E-04  -0.930885E-06
   753   0.229865E+04   0.262650E+02   0.000000E+00  -0.138529E+03   0.976191E-08   0.118021E-04  -0.922818E-06
   754   0.230718E+04   0.259732E+02   0.000000E+00  -0.138182E+03   0.974046E-08   0.118020E-04  -0.914671E-06
   755   0.231564E+04   0.256810E+02   0.000000E+00  -0.137797E+03   0.971907E-08   0.118012E-04  -0.906446E-06
   756   0.232403E+04   0.253885E+02   0.000000E+00  -0.137375E+03   0.969775E-08   0.117996E-04  -0.898145E-06
   757   0.233237E+04   0.250959E+02   0.000000E+00  -0.136914E+03   0.967650E-08   0.117972E-04  -0.889769E-06
   758   0.234063E+04   0.248031E+02   0.000000E+00  -0.136417E+03   0.965532E-08   0.117941E-04  -0.881320E-06
   759   0.234883E+04   0.245106E+02   0.000000E+00  -0.135882E+03   0.963420E-08   0.117902E-04  -0.872800E-06
   760   0.235695E+04   0.242184E+02   0.000000E+00  -0.135311E+03   0.961315E-08   0.117856E-04  -0.864210E-06
   761   0.236499E+04   0.239266E+02   0.000000E+00  -0.134702E+03   0.959216E-08   0.117803E-04  -0.855552E-06
   762   0.237294E+04   0.236352E+02   0.000000E+00  -0.134057E+03   0.957123E-08   0.117742E-04  -0.846828E-06
   763   0.238081E+04   0.233445E+02   0.000000E+00  -0.133375E+03   0.955037E-08   0.117674E-04  -0.838039E-06
   764   0.238859E+04   0.230546E+02   0.000000E+00  -0.132657E+03   0.952958E-08   0.117600E-04  -0.829188E-06
   765   0.239626E+04   0.227655E+02   0.000000E+00  -0.131902E+03   0.950885E-08   0.117518E-04  -0.820275E-06
   766   0.240384E+04   0.224775E+02   0.000000E+00  -0.131111E+03   0.948818E-08   0.117429E-04  -0.811303E-06
   767   0.241130E+04   0.221904E+02   0.000000E+00  -0.130284E+03   0.946758E-08   0.117334E-04  -0.802273E-06
   768   0.241866E+04   0.219047E+02   0.000000E+00  -0.129420E+03   0.944704E-08   0.117231E-04  -0.793187E-06
   769   0.242588E+04   0.216204E+02   0.000000E+00  -0.128521E+03   0.942656E-08   0.117122E-04  -0.784046E-06
   770   0.243300E+04   0.213376E+02   0.000000E+00  -0.127587E+03   0.940615E-08   0.117007E-04  -0.774853E-06
   771   0.243999E+04   0.210564E+02   0.000000E+00  -0.126619E+03   0.938580E-08   0.116885E-04  -0.765609E-06
   772   0.244684E+04   0.207772E+02   0.000000E+00  -0.125616E+03   0.936551E-08   0.116756E-04  -0.756315E-06
   773   0.245357E+04   0.204999E+02   0.000000E+00  -0.124580E+03   0.934528E-08   0.116622E-04  -0.746974E-06
   774   0.246015E+04   0.202248E+02   0.000000E+00  -0.123511E+03   0.932512E-08   0.116481E-04  -0.737586E-06
   775   0.246660E+04   0.199518E+02   0.000000E+00  -0.122409E+03   0.930501E-08   0.116333E-04  -0.728155E-06
   776   0.247291E+04   0.196813E+02   0.000000E+00  -0.121276E+03   0.928497E-08   0.116180E-04  -0.718680E-06
   777   0.247907E+04   0.194132E+02   0.000000E+00  -0.120110E+03   0.926499E-08   0.116021E-04  -0.709165E-06
   778   0.248510E+04   0.191478E+02   0.000000E+00  -0.118914E+03   0.924506E-08   0.115855E-04  -0.699611E-06
   779   0.249099E+04   0.188851E+02   0.000000E+00  -0.117687E+03   0.922520E-08   0.115684E-04  -0.690019E-06
   780   0.249673E+04   0.186252E+02   0.000000E+00  -0.116431E+03   0.920540E-08   0.115507E-04  -0.680391E-06
   781   0.250232E+04   0.183683E+02   0.000000E+00  -0.115145E+03   0.918566E-08   0.115325E-04  -0.670729E-06
   782   0.250777E+04   0.181144E+02   0.000000E+00  -0.113830E+03   0.916597E-08   0.115136E-04  -0.661034E-06
   783   0.251306E+04   0.178638E+02   0.000000E+00  -0.112486E+03   0.914635E-08   0.114942E-04  -0.651309E-06
   784   0.251819E+04   0.176164E+02   0.000000E+00  -0.111114E+03   0.912678E-08   0.114743E-04  -0.641555E-06
   785   0.252316E+04   0.173723E+02   0.000000E+00  -0.109714E+03   0.910728E-08   0.114539E-04  -0.631773E-06
   786   0.252796E+04   0.171318E+02   0.000000E+00  -0.108285E+03   0.908783E-08   0.114329E-04  -0.621965E-06
   787   0.253258E+04   0.168948E+02   0.000000E+00  -0.106829E+03   0.906843E-08   0.114114E-04  -0.612133E-06
   788   0.253703E+04   0.166615E+02   0.000000E+00  -0.105344E+03   0.904910E-08   0.113893E-04  -0.602279E-06
   789   0.254129E+04   0.164321E+02   0.000000E+00  -0.103834E+03   0.902982E-08   0.113668E-04  -0.592405E-06
   790   0.254537E+04   0.162066E+02   0.000000E+00  -0.102297E+03   0.901060E-08   0.113438E-04  -0.582511E-06
   791   0.254926E+04   0.159853E+02   0.000000E+00  -0.100736E+03   0.899144E-08   0.113202E-04  -0.572600E-06
   792   0.255297E+04   0.157683E+02   0.000000E+00  -0.991503E+02   0.897234E-08   0.112962E-04  -0.562674E-06
   793   0.255648E+04   0.155557E+02   0.000000E+00  -0.975420E+02   0.895328E-08   0.112718E-04  -0.552733E-06
   794   0.255981E+04   0.153477E+02   0.000000E+00  -0.959117E+02   0.893429E-08   0.112468E-04  -0.542780E-06
   795   0.256294E+04   0.151444E+02   0.000000E+00  -0.942609E+02   0.891535E-08   0.112214E-04  -0.532817E-06
   796   0.256588E+04   0.149458E+02   0.000000E+00  -0.925889E+02   0.889647E-08   0.111956E-04  -0.522845E-06
   797   0.256863E+04   0.147520E+02   0.000000E+00  -0.908973E+02   0.887764E-08   0.111693E-04  -0.512865E-06
   798   0.257118E+04   0.145632E+02   0.000000E+00  -0.891861E+02   0.885887E-08   0.111426E-04  -0.502881E-06
   799   0.257355E+04   0.143793E+02   0.000000E+00  -0.874562E+02   0.884015E-08   0.111154E-04  -0.492892E-06
   800   0.257572E+04   0.142004E+02   0.000000E+00  -0.857068E+02   0.882148E-08   0.110879E-04  -0.482901E-06
   801   0.257769E+04   0.140265E+02   0.000000E+00  -0.839404E+02   0.880287E-08   0.110599E-04  -0.472910E-06
   802   0.257947E+04   0.138577E+02   0.000000E+00  -0.821560E+02   0.878431E-08   0.110315E-04  -0.462918E-06
   803   0.258105E+04   0.136941E+02   0.000000E+00  -0.803546E+02   0.876581E-08   0.110027E-04  -0.452928E-06
   804   0.258243E+04   0.135358E+02   0.000000E+00  -0.785375E+02   0.874736E-08   0.109735E-04  -0.442938E-06
   805   0.258361E+04   0.133830E+02   0.000000E+00  -0.767041E+02   0.872896E-08   0.109440E-04  -0.432949E-06
   806   0.258457E+04   0.132356E+02   0.000000E+00  -0.748566E+02   0.871062E-08   0.109140E-04  -0.422962E-06
   807   0.258531E+04   0.130939E+02   0.000000E+00  -0.729935E+02   0.869232E-08   0.108836E-04  -0.412977E-06
   808   0.258584E+04   0.129580E+02   0.000000E+00  -0.711179E+02   0.867408E-08   0.108529E-04  -0.402995E-06
   809   0.258614E+04   0.128278E+02   0.000000E+00  -0.692289E+02   0.865589E-08   0.108217E-04  -0.393017E-06
